GEOID,Latitude,Longitude,block_pop,area_km2,pop_density
170314905001,41.717848591783806,-87.61014410572751,1054.0,1.7214138673463133,612.2873877069544
170314907001,41.7125863746702,-87.62602493886524,940.0,0.2892287208074901,3250.023017685237
170315607001,41.794158437017416,-87.7572231952947,1344.0,0.434402955662287,3093.901600993827
170315608001,41.79635827402663,-87.7648554582003,1180.0,0.5945995050847466,1984.5290652097297
170315608002,41.79626215438021,-87.76973128847878,1492.0,0.5964915184352203,2501.292900046546
170315608004,41.79586620818859,-87.77689073240357,785.0,0.3220838606047459,2437.253448608325
170315608005,41.79603191044827,-87.78009152993054,1098.0,0.4463115646634553,2460.164797271062
170315609003,41.79586901358378,-87.78984650738298,892.0,0.4476464994314067,1992.6437515606708
170315609004,41.79578981156153,-87.79350753972493,1029.0,0.44668385512935965,2303.642695351059
170315609005,41.79738671672422,-87.79837455082834,655.0,0.3361755237026267,1948.386940208646
170315609006,41.79390978121611,-87.79845057483256,815.0,0.39811020808857694,2047.1718218756846
170315610001,41.78864514047076,-87.78350248428374,1000.0,0.4463447063977322,2240.4208802443204
170315610002,41.78859062294258,-87.78655474291261,619.0,0.29709002302673804,2083.54354580359
170315610003,41.788536743829866,-87.78960595586008,997.0,0.44511083073182656,2239.8915756796746
170312505005,41.91810380547774,-87.79874511860658,768.0,0.4473757622691476,1716.6777120526265
170312505006,41.92111641321243,-87.80291326291949,838.0,0.29893825067165886,2803.2545119842284
170312505007,41.914404950905116,-87.80411534660094,1224.0,0.6674052445318106,1833.9682075148278
170312506001,41.907538581261115,-87.76826467125814,1010.0,0.29272002120598256,3450.3960331749176
170312506002,41.90391636741551,-87.76814497145676,1144.0,0.29241459508657636,3912.25342107596
170312506003,41.90384560330199,-87.7729937032016,1222.0,0.29253742204732314,4177.243347014659
170312507001,41.90766960095243,-87.75776160620111,1238.0,0.22584455527382855,5481.646429328211
171419608004,42.12698505390586,-89.60459725851476,,22.38515072148638,
171419609003,42.046714944812074,-89.43730348366798,,0.6648189787540417,
171419609004,42.036548999366204,-89.41954543883442,,7.5761697953236995,
171419611002,41.94060533526201,-89.05216108524058,,8.680113583255109,
170318299033,41.5497131285059,-87.7277551455527,,2.0840916985487685,
170318241281,41.56100413998853,-87.87161272411,,4.476004449215861,
170318285084,41.53155196718987,-87.55444073237946,,0.8773021810295604,
170318299042,41.53493988987697,-87.78060385339651,,4.394463715450496,
170318299043,41.54953883451059,-87.75110452336477,,9.106247396188197,
170318299032,41.54508247886687,-87.71730766116013,,0.6799484421680984,
170318285071,41.51314216084096,-87.52760841275844,,1.9463422938214276,
170318045143,41.99055881144049,-88.22637002009422,,4.603408657545533,
170318241291,41.57526361271864,-87.88588317598476,,3.5156985489153523,
170318299031,41.552255697448295,-87.71902923042941,,1.7409113576105313,
170318043133,42.06294956929217,-88.227432169052,,3.0480794697212725,
170318043121,42.05602312268631,-88.19994652817499,,14.917914120394991,
170318043131,42.063149618286566,-88.25364604177328,,2.5844652075463115,
170318241054,41.63851962877227,-87.83514936030706,,2.162799609768732,
170318278012,41.60557135610158,-87.60892964120494,,2.569799473492506,
170318226024,41.70298743198907,-87.76581985723786,,0.4098398112445687,
170318278011,41.59719075359719,-87.60247818797825,,1.1622393562336184,
170318279024,41.58613832802016,-87.55062546870211,,4.5080902698650185,
170318241053,41.63380194200537,-87.8253929866641,,1.0743550264526787,
170318202032,41.7308347139909,-87.90177008605139,,7.436561352211644,
170318216001,41.72718931927258,-87.6949054491568,,0.5045382607307842,
170318202043,41.75280482529031,-87.90556664854087,,4.367196539029058,
170318202031,41.742273883410135,-87.90044354386676,,3.651281367434777,
170318202041,41.76662360107157,-87.881734476365,,6.046214265631451,
171978805031,41.63165673452688,-88.1412535736217,,1.3536054626983816,
170311001003,41.98889228467186,-87.78499590905827,845.0,0.3760913093251269,2246.794805007064
170312922001,41.857296825687484,-87.71222528847667,869.0,0.2055122840137389,4228.457701058423
170312922002,41.8564099607532,-87.7160840438907,1289.0,0.31437265393890484,4100.229405610146
170318051053,42.06025309807063,-88.02143407888597,,2.7193345354052463,
170313201014,41.88509795382827,-87.61467659838193,,0.08794034454642463,
170312315003,41.88986392167357,-87.72226312694183,454.0,0.4553743774660201,996.9818735220282
170318331002,41.87939142600707,-87.6626224735384,1481.0,0.6436672731137671,2300.8782050322384
170318051054,42.060116983211095,-88.00973366898025,,0.2755057370000922,
170318392002,41.84205644083236,-87.61961170250221,1408.0,0.58468951648962,2408.1156926729273
170318025054,42.12920343609298,-87.90817185859613,,0.5548830360457322,
